id,review,rating,createdAt,lastComment,qtyItem,orderedAt,orderItem,tagsData,replayComment,timeReplayComment
ec34ed6b-41f3-419b-852d-822021fd92ec,"Hotteok adonannya seperti donat, terlalu tebal dan isiannya sedikit. Jjajangmyeon saus black beannya kurang terasa dan mienya kurang matang&lembek. Pajeon",1,2023-11-15T12:54:41.549154+07:00,,5,2023-11-13T11:59:50.046296Z,"GO-Chingu 1, Chingu Bento 1 - Beef Bulgogi, Original Hotteok, Red Bean Hotteok, Crispy Chips",,,
23745496-880b-4995-8720-1bc9dbf21377,"Spaghetti Rose Tteokbokki Spicy dengan Double-Cheese Melt & Mozzarella Cheese sangat enak, Sosis & Smoked Beef-nya juga melimpah, Saus Rose Tteokbokki rasanya creamy & sedikit pedas. Smoked Jjajangmyeon Spicy juga sangat enak, Daging Asap Premium-nya juga melimpah, Sausnya pedas & gurih. Corndog Chocomaltine juga sangat enak, manisnya pas, Roti Gorengnya nikmat crunchy, topping Chocomaltine-nya melimpah, isian Keju Mozzarella cukup tebal (sama sekali gak pelit). Pokoknya semua menu sangat nikmat & worth it deh!👍 Gamsahamnida!🙏",5,2023-02-20T14:57:21.376791+07:00,,3,2023-02-19T07:48:01.875483Z,"Spaghetti Rose Tteokbokki (Topokki), Smoked Jjajangmyeon, Corndog Chocomaltine",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
5b7527f6-931e-451b-90f4-c174b3cb6335,"kimbapnya sangat worth the price karena porsinya besar, walau mungkin gurih dagingnya kurang keluar tapi overall i enjoy eating it. and honestly i ordered the kimbap because i watched the korean drama called 'extraordinary attorney woo' 😂 i might reorder the kimbap anytime soon hehe",5,2022-07-10T12:39:10.153434+07:00,,3,2022-07-10T03:41:13.583487Z,"Kimbap, Sundubu Jjigae, Black Tea",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
8f2abd98-134b-4f07-91dc-4bda25a38bb2,ga ada salahnya si gacoan❤️,5,2021-12-09T18:12:38.592378+07:00,,2,2021-12-08T03:54:29.302127Z,"Tteokbokki, Jjajangmyeon",,,
42eb7ff3-2ae0-4c1f-a505-7665755670a2,"unik, lengkap, langganan ",5,2021-07-10T19:28:48.224528+07:00,,1,2021-06-26T14:25:06.985371Z,Chicken Bulgogi Rice,,,
8854ee5e-afec-43f1-9a54-b4420986eab1,kemarin beli Yangnyeom ayamnya udah keras kering gitu. mungkin bisa ditingkatkan lagi freshnessnya.,4,2021-01-08T19:03:27.312+07:00,,3,2021-01-07T10:39:44.192977Z,"Sundubu Jjigae, Yangnyeom Tongdak (Spicy Korean Wings), Corndog Original",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
138b6260-9b5a-48ca-a7b4-0da7ccad58ff,rasanya kaya mercon,5,2020-09-21T23:37:49.506+07:00,,2,2020-09-21T14:00:58.828782Z,"Korean Bowl (spicy beef), Kimchi",,,
ebc134e5-c311-4eca-b1df-2a81dec97ec6,jjajangmyeon nya terlalu asin,3,2020-06-24T09:52:36.72+07:00,,1,2020-06-20T05:26:43.596693Z,GO-Chingu 1 (Diskon 30%),,,
6102616c-36dd-4a4a-a69f-44719cec3955,"The Jjajangmyeon taste quite good though it was a little bit too salty for me. The Jjajang Tteokbokki was very good since it was spicy enough for me though I would prefer it better if the Tteok were cut in half & bite-sized. The Buchujeon was okay. The Green Tea & Cheese Hotteok was good enough though I wished the fillings were more plentiful. The Kimchi was very good though the portion was small. The Taro Milk Tea + Taro Pudding Topping was very good & the sweetness was just right. Overall it was very good. I hope Chingu Cafe can keep on improving. oh yeah, Happy Black Day (14th April 2020) for all those who are still singles out there! Gamsahamnida!",4,2020-04-15T09:48:39.866+07:00,,7,2020-04-14T04:41:31.143803Z,"Jjajangmyeon, Jjajang Tteokbokki, Buchujeon, Kimchi, Greentea Hotteok, Cheese Hotteok, Taro Milktea + Taro Puding",CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
a27dcb0a-8976-4780-ac64-fdeb6ef256a7,"I've tried the Buchujeon, Manduguk & Kimchi, they all taste great, but the Kimchi is way too lacking when it comes to the portion size. May I suggest that you sell the Kimchi based on the weight? Such as: 100 gram, 250 gram, 500 gram, 1 kg. As for the price, just adjust the price according to the weight. I'm sure other customers will like the idea of being able to buy Chingu Cafe's Kimchi with various portion sizes too. Anyways, please keep on improving. Gamsahamnida.",4,2019-12-18T07:55:22.845+07:00,,3,2019-12-15T09:11:55.457725Z,"ManduGuk, Buchujeon, Kimchi",CANNED_RESPONSE_PORTION,,
c6c9e4e7-8432-4c6c-a87d-c04d3bad3964,rasa korea banget....,5,2019-10-17T19:48:57.291+07:00,,1,2019-10-16T08:33:16.5421Z,Paket GO-Chingu 1,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
ff7bb9b1-bd7e-4b83-90d1-52f978d5a050,"untuk rasa original, menurutku sudh masuk spicy (malah)..",4,2019-06-17T00:42:24.47011+07:00,,0,2019-06-16T12:56:46.289071Z,,,,
610e0d70-3378-4952-b984-13ae5cb30e5c,Okelah ga terlalu special. Harga affordable,4,2023-11-11T19:28:46.573955+07:00,,2,2023-11-08T15:25:31.68768Z,"Kebab Sapi Black Klasik, Kebab Chijeu",,,
32a31681-fbc1-4772-8f46-bfc6bad0c2fa,"Lah gimana si min?  Beli promo Maret 3, yang datang malah cuma 2. Freak",1,2023-05-23T21:15:31.523921+07:00,,1,2023-05-23T13:44:35.872649Z,Promo Mei 3,,,
e6397faf-e9b2-4033-b7a2-fd8244219c6c,sampai lokasi makanan tidak utuh sedikit hancur. tidak seperti sebelum-sebelumnya. padahal biasanya makanan kondisi selalu baik,2,2022-12-27T19:21:20.23077+07:00,,1,2022-12-27T11:32:24.852546Z,Baba Boat Sei,CANNED_RESPONSE_VALUE,,
ee68b1ed-0f30-46f8-a851-d2b27cfa2fa9,"sudah dinoted level tidak pedas,kok malah pedas sekali.anak2 gabs makan 😓",3,2022-10-10T18:34:25.35857+07:00,"{'id': 'f7356691-ca81-4c06-9449-e9506331865c', 'text': 'Maaf ya ka, Saya sebagai crew outlet Kebab Turki Baba Rafi Meminta Maaf, dan saya pastikan tidak akan terulang Kembali di orderan selanjutnya, Terimakasih atas Saran/Masukannya ka, Dan Sehat Selalu Ka😊 Tetap Jadi Pelanggan Setia Kami Kebbabin Santuy..', 'createdAt': '2022-10-20T17:35:28.59617068+07:00', 'author': {'fullName': 'sri handayani', 'isMerchant': True}}",2,2022-10-10T11:01:16.035783Z,"Kebab Chijeu, Kebab Sapi Black",CANNED_RESPONSE_ORDER,"Maaf ya ka, Saya sebagai crew outlet Kebab Turki Baba Rafi Meminta Maaf, dan saya pastikan tidak akan terulang Kembali di orderan selanjutnya, Terimakasih atas Saran/Masukannya ka, Dan Sehat Selalu Ka😊 Tetap Jadi Pelanggan Setia Kami Kebbabin Santuy..",2022-10-20T17:35:28.59617068+07:00
ef59cb76-2b18-43e9-8f3b-88f345a1e193,enak.... enak.... enak....,5,2022-08-19T07:20:10.174906+07:00,,4,2022-08-16T14:36:01.110291Z,"Kebab Chijeu, Canai Cokelat Keju, Kebab Special Flavour, Hotdog",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PORTION CANNED_RESPONSE_TASTE,,
f069aee8-7d3e-48a0-99c6-9abf0b0608f8,Pingin kebab yg panjang dan besarnya kayak punya bule,5,2021-12-28T11:43:41.858939+07:00,,1,2021-12-28T03:14:48.863379Z,Triple Kebab Sapi,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
b7219f4e-3618-4880-b671-d950d827f429,enak bgtttt!!!! ,5,2021-08-03T11:17:22.31399+07:00,,1,2021-08-01T13:30:00.814767Z,Kebab Original,CANNED_RESPONSE_TASTE,,
0aaa2da6-dc60-493e-863a-1b8682cff156,lumayan lama nunggu nya,5,2019-11-23T08:53:54.539+07:00,,2,2019-11-22T06:15:51.627948Z,"Kebab Sapi Gandum, Kebab Sapi Black",,,
1c29fed3-5cc5-4e44-9e81-02d85ca6579e,"biasanya OK, cm kali ini packingnya ga rapi, gulung kebabnya belepotan, sobek2 rotinya, order GA PEDAS jd PEDAS semua, alhasil ga bs dimakan sm anak. order dtng langsung..protes cm bilang ya maaf ..udah gt doank.. slm ini ksh bintang 4-5, sekarang ga deh... kokinya jg beda spt biasanya.. yg ini ga niat jualan kali.. jorok.",2,2019-07-29T17:11:43.360898+07:00,,0,2019-07-28T09:07:15.707356Z,,,,
25ca1cfe-b1f2-4909-9ea8-168974d9e15b,enak banget !!!,5,2023-11-19T17:07:13.433063+07:00,,2,2023-11-19T09:31:42.426887Z,"Cermat Ayam PopStar Special, Ayam Crispy Medium 1",,,
b3e0c8b9-9ef6-4a35-a17c-c2ac31b15693,"sukaaa banget ayam spicy nya, pas pedesnya",5,2023-06-12T15:03:37.829347+07:00,,1,2023-06-12T07:49:46.390927Z,Cermat Ayam Spicy Large Special 1,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_VALUE,,
5ddfed26-159f-4f29-a082-13d8b86755e5,semangat ya kak,5,2023-11-17T17:13:32.34853+07:00,,1,2023-11-17T07:28:33.245738Z,PaMer 5 Krispy Gratis 2 Beefburger,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
b810d4e8-bee7-4741-baf1-3ccf3d2f7a6c,selalu jadi favorit deeeeh,5,2023-10-01T22:31:57.941958+07:00,,1,2023-09-30T09:41:47.39166Z,Beef Burger Deluxe McFlavor Set,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
d9248fab-dffd-4aa0-bbfc-698a75a7e86a,Maaf padahal saya sudah kasih note tambah saus sambel malah cuman 1 dikasihnya,4,2023-09-12T19:44:24.094761+07:00,,2,2023-09-12T10:59:27.28865Z,"PaNas 1 Spicy, Medium, 2x Double Choco Pie",,,
ebca7ac1-0771-43cd-b8a3-850266fa6628,extra sauce nya lupa,3,2023-08-05T18:57:14.961614+07:00,,2,2023-08-04T16:15:44.412414Z,"Paket Hemat McChicken, Medium, Apple Pie",CANNED_RESPONSE_ORDER,,
f6fb0f11-f47c-4dab-9c00-7ecd0de62ee3,untung masih panas jadi enak min,5,2023-06-24T00:04:09.064252+07:00,,1,2023-06-23T16:31:04.638718Z,"PaHeBat Beef Burger Deluxe, Medium",CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_TASTE,,
b6fe32b7-94e0-4701-9c23-67b4fc41ebb3,"lama, dan gak dapet sedotan pula",3,2023-05-13T23:25:30.715151+07:00,,1,2023-05-13T15:46:18.500685Z,"Paket Hemat Big Mac, Medium",,,
fcec4e33-3cff-4b4f-b02d-0f58530dbf66,dibilang milo ga pake es dikasi es. tambah saos chili malah ga dikasih. ga dibaca note pesanan. makin jelek layanannya,1,2023-04-16T03:17:32.452612+07:00,,1,2023-04-14T20:20:13.277066Z,"PaNas 1 Krispy, Medium",,,
bb4d755d-e852-40a0-bb8d-48ebe256539d,"diminta paha dikasih dada, diminta gapake es malah dikasih es yg banyak😑😑",3,2023-03-23T01:35:08.203562+07:00,,2,2023-03-22T18:02:11.884025Z,"PaNas 1 Spicy, Large, Spicy Chicken Bites",,,
99c42eca-8cdb-4ac0-98b0-c88ca5ce93d2,ayamnya kecil bngt trnyta😌,3,2023-02-24T06:06:02.607789+07:00,,1,2023-02-23T22:12:00.676963Z,PaNas HeBat Korean Soy Garlic Wings,CANNED_RESPONSE_PORTION,,
eb6489d6-d4b5-407e-80f7-4626e7690960,tidak ada sedotan,4,2023-01-28T11:34:47.275788+07:00,,1,2023-01-27T17:19:37.792301Z,"Paket Hemat Big Mac, Medium",,,
41d24e8d-5aa3-4a4b-87f5-045bef50314e,TERIMA KASIH CREW MCD KALIURANG SUDAH MEMPERHATIKAN KESESUAIAN PESANAN SAYA DENGAN BAIK..GOOD JOB ALL TEAM MCD KALIURANG YOU'RE THE BEST 👍👍😊SUKSESS BOSQUE...!!👍👍😊😎,5,2023-01-03T02:52:24.839837+07:00,,1,2023-01-02T19:12:15.048891Z,"PaNas 2  Krispy, Medium",CANNED_RESPONSE_VALUE CANNED_RESPONSE_PACKAGING,,
7b788b8c-4084-49a7-9c20-a2790760f0ca,Hejskajsbskasshskakahsjs,4,2022-12-03T07:24:40.267291+07:00,,4,2022-12-02T17:17:02.470512Z,"Choco Marshmallow Pie, PaNas 1 Spicy, Large, PaNas Special Spicy, Medium, PaHeBat Cheeseburger, Medium",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION,,
8b593e2a-fc70-477a-a88b-ce980d61c144,"Kentangnya lembek, kobis di burgernya tdk segar",3,2022-11-11T16:33:05.289103+07:00,,1,2022-11-10T07:04:55.910721Z,"Paket Hemat McChicken, Large",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION,,
f30f7a4c-f72d-4be2-9e5c-476c52c12244,"Pelayanannya kurang banget. pesen happy meals biar dapet hm toys tapi nggak dikasih, minta milo tanpa es tapi dikasih es penuh, padahal minimal bisa dikasih dikit kali ya esnya.",1,2022-10-28T07:40:44.186466+07:00,,2,2022-10-27T23:29:37.539966Z,"Happy Meal Egg Cheese Muffin, 1pc Spicy Chicken",,,
326f370a-8a63-43a8-970c-3647d4919c52,Tanpa es malah dikasi es:(,4,2022-10-12T06:42:12.429786+07:00,,1,2022-10-11T16:39:32.281028Z,Paket Hemat Cheeseburger with Egg McFlavor Set Colorful Bottle,,,
439d1ce8-7a7b-457d-bf2f-63d0e65502a6,"saya pesan choco sundae, tapi ketika pesanan sampai tidak ada ice cream tersebut. ",1,2022-09-27T00:48:16.889541+07:00,,3,2022-09-26T17:02:43.819676Z,"Paket Hemat Big Mac McFlavor Set Colorful Bottle, Choco Sundae, Apple Pie",CANNED_RESPONSE_VALUE,,
7b4d750f-d512-4b1f-940d-1532da8b9af2,Teh botol ga dikasih ,2,2022-09-06T19:01:58.824144+07:00,,3,2022-09-06T11:12:32.44018Z,"Big Mac McFlavor Set, Apple Pie, PaNas 2  Krispy with Fries, Medium",CANNED_RESPONSE_ORDER,,
443c059a-1968-4c8e-9c32-8b223fbf49cd,enak makan tervaforit banget,5,2022-08-14T17:24:43.924012+07:00,,3,2022-08-14T07:30:08.793673Z,"PaNas 2  Spicy, Large, Cheeseburger Deluxe, McNuggets 6 pcs",CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE,,
b08f6cd4-6c50-4499-9393-2b0024b67057,ayam nya kecil banget ... baru kali ini dikasi ayam kecil bgt 3x gigit ada kali  :),3,2022-07-21T09:25:18.883929+07:00,,1,2022-07-21T01:45:20.273471Z,"PaNas 1 Spicy, Large",,,
956ebd53-e107-473e-ba1e-ebbc9dea1900,saya sudah request McFlurry tanpa topping dan original saja. tapi tetap dikasih topping. lain kali tolong cek baik2 pesanan pelanggan. mengecewakan.,4,2022-06-25T21:04:58.746826+07:00,,1,2022-06-25T13:15:19.696223Z,McFlurry Choco,,,
8d65a22d-f4ec-4865-85c4-88685d48046d,Es krim lupa dikasi sendok,2,2022-06-09T13:27:38.800862+07:00,,3,2022-06-09T05:49:42.309427Z,"Strawberry Sundae, Coke Float, Fanta Float",,,
deac2104-3f2f-4740-a533-d0ac015fef6f,sausnya dibanyakin bolehlaa hehe,3,2022-05-24T13:29:09.956164+07:00,,2,2022-05-22T06:01:41.964149Z,"PaNas 2  Spicy with Fries, Medium, PaNas 1 Krispy, Medium",,,
a97146be-f7bf-448d-a5ee-7a11e928067d,pesennya dada sama paha dapetnya paha doang oke mcd,1,2022-05-02T23:55:53.008651+07:00,,1,2022-05-02T15:52:39.384671Z,"PaNas 1 Krispy, Large",CANNED_RESPONSE_PORTION,,
7d502df3-052c-4971-8c5d-182c87f63a5a,enak dan renyah ,5,2022-03-26T14:17:01.819994+07:00,,1,2022-03-23T07:51:59.381319Z,Family Weekend Berempat Happy Meal Ayam McD dan Mainan,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
6c749054-0151-407a-a157-0f49400c7899,"ga dikasih sedotan, ice coffee nya juga pahit",3,2022-02-28T13:51:19.973011+07:00,,1,2022-02-27T16:10:14.704911Z,Hemat Seru - 2pcs Mini Cuts Spicy Chicken + Reg. Rice + Iced Coffee + McFlurry Oreo,,,
7500450e-af3c-4ff5-af0f-4acd21e99a11,"saran saya, kalo delivery setidaknya tetap pake plastik. kasihan drivernya. terima kasih",4,2022-02-08T13:34:57.41833+07:00,,2,2022-02-05T13:21:18.223661Z,"Hemat Seru - 2pcs Mini Cuts Spicy Chicken + Reg. Rice + Iced Coffee + McFlurry Choco, French Fries Medium",CANNED_RESPONSE_PACKAGING,,
e579b734-7e80-4182-9680-77ed4e229a13,hrs semakin baik,5,2022-01-23T12:36:05.624437+07:00,,3,2022-01-23T04:21:13.209872Z,"PaMer 5 Spicy Medium, McNuggets 6 pcs, 2x Pizza Pie",,,
171debe4-44fc-4b3c-9ddc-6197b75e5127,sepertinya minyak goreng kayak sudah lama dipake jadi pengaruh di rasa tepungnya.,2,2022-01-05T07:43:19.744079+07:00,,2,2022-01-04T23:47:59.08536Z,"2 pcs Krispy Chicken McD, PaNas Special Krispy, Medium",,,
362019ee-fc5b-43e7-b467-46541e82fe73,French-fries dingin. ,4,2021-12-16T22:01:46.2526+07:00,,2,2021-12-16T04:12:44.169179Z,"PaNas Special Krispy, Medium, French Fries Large",,,
25b3c5ea-3fd1-4a86-86e9-aafc8f9a2c76,ukurannya berbeda kalau makan disana,4,2021-12-05T14:03:26.814869+07:00,,1,2021-12-05T06:28:28.768284Z,PaNas Spesial Ayam Gulai McD Krispy,CANNED_RESPONSE_PORTION CANNED_RESPONSE_TASTE,,
184f6bec-7471-4a96-a01c-a6f99806f2c2,I order mcspicy alfredo tp dapetnya beef:(,3,2021-11-13T17:08:35.76091+07:00,,3,2021-11-13T08:11:13.701823Z,"Pizza Pie, PaNas 2 with Fries Ayam Gulai McD Krispy, McSpicy Alfredo Medium",,,
bf09aebd-80ec-43aa-a556-50d44a73d45f,MASA CUP SEALER NYA GA RAPAT GINI CUMA DIKASIH LEM SLOTIP AJA GA DI GANTI YANG BARU. ,1,2021-11-01T00:19:53.497497+07:00,,1,2021-10-31T15:23:23.657638Z,Beef Alfredo Medium,CANNED_RESPONSE_PACKAGING,,
cfdafeed-64bc-4157-80f2-97aa6b858fb4,"saya beli 3 paket, minum nya beda2. milo, tea milk, dan coffee milk. tp dikasih nya tea milk 2 sama milo",3,2021-10-12T17:57:43.431417+07:00,,3,2021-10-12T09:42:51.981762Z,"Paket Hemat McNuggets 6pcs, Lrg + Colorful Bottle, Paket Hemat McNuggets 6pcs, Lrg + Colorful Bottle, Paket Hemat Chicken Burger Deluxe, Lrg + Colorful Bottle",CANNED_RESPONSE_ORDER,,
1237bcfd-ad0a-4f2b-aadf-b098c2408c91,toys tidak sesuai dengan promo di web mcdonalds.co.id...dikasih toys tahun 2020 kemarin,3,2021-09-16T19:48:36.702867+07:00,,3,2021-09-16T11:44:33.342036Z,"Chicken Snack Wrap, Spicy Chicken Bites, Happy Meal Ayam McD",,,
4b21dbf3-c1cb-4988-8847-89f3844cc255,oreonya ko makin dikit ya ka,4,2021-08-25T12:44:08.755214+07:00,,2,2021-08-25T04:36:56.433259Z,"McFlurry Feat. Oreo, PaHeBat Chicken Burger Deluxe, Large",,,
e637eea4-d868-49b4-adc3-54ad3c39402d,"mcflurry nya sangat enak, ayam juga enakkkk sukaa",5,2021-08-12T18:37:11.690015+07:00,,2,2021-07-16T12:40:59.082578Z,"Matcha McFlurry with Matcha Cookies, PaNas Spesial Spicy Medium",,,
2f549ff9-7796-469c-9933-9363b39cc21a,"minta saus sambal 6  udah ada tulisa tangannya di payment strucknya, pas buka cuman 3. es krim leleh banget.. kecepetan disiapinnya kayaknya. ",3,2021-07-20T17:21:37.213797+07:00,,2,2021-07-20T09:20:54.759306Z,"McFlurry Feat. Oreo, Fish Fillet Burger Meal Large",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING,,
a095df70-0078-4199-a213-41dcd27eb056,"bisa2nya pesan mc spicy yakiniku medium tapi tidak diberi ayamnya hanya patty, saos, n rumput lain. nota ditulis tanpa ayam pdhl di aplikasi diabaikan. sepertinya input order kurang teliti  68rb hanya seperti makan bakpao saos. semoga ke depan lebih teliti.",1,2021-06-30T16:49:02.237463+07:00,,2,2021-06-30T08:44:28.419769Z,"McSpicy Yakiniku Burger  Medium, Happy Meal Ayam McD",,,
271bf446-53ad-47cb-8bb1-a1988742f5f9,ngak ada sambalnya,4,2021-06-03T18:45:10.039138+07:00,,1,2021-06-03T09:28:43.697506Z,PaNas 2 Spicy Large,,,
354cf28e-b0f9-45db-865d-4ce6b57c6b8c,gak ada sausnya,1,2021-05-09T12:08:31.445553+07:00,,1,2021-05-09T04:45:44.346071Z,Big Mac Meal Medium,,,
7aa5ce2b-c51a-4a4b-bc19-d163096e94fe,Terima kasih McD and team,5,2021-04-05T11:13:25.541643+07:00,,4,2021-04-03T04:25:41.794812Z,"PaNas Spesial Medium, PaNas Spesial Medium, Happy Meal Ayam McD, Happy Meal Ayam McD",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
0205217a-1b80-4900-9545-86be925b7662,"tolong kalo ada catatannya dibaca dong.. 
",3,2021-01-31T00:23:44.792+07:00,,2,2021-01-29T13:06:00.916641Z,"Family Time Bertiga Happy Meal Ayam McD, Cheese Burger With 2pcs reg. MILO, McFlurry Feat. Oreo",,,
754fad54-9476-4e10-911d-fa91240ead20,"Lain kali lebih d perhatikan lg ya kak, pesen spicy yg dtg regular!!",3,2020-12-27T20:50:08.837+07:00,,2,2020-12-27T12:59:28.766551Z,"PaNas 1 Spicy Medium, Choco Sundae",,,
10fac0ab-b0a4-4781-b23b-54880b48d267,kecewa banget ngak di masukin saos,1,2020-11-11T19:13:33.45+07:00,,3,2020-11-11T11:18:27.769127Z,"Beef Burger Deluxe Medium, Choco Sundae, 1pc Spicy Chicken",,,
ae190aaf-36b8-4200-bbb6-96164c4e7cf2,"saya sudah pesen sama gojek nya jangan pake es, kenapa minumnya tetap pake es, kalau saya sakit gimana ? kan saya sudah pesan kpd drivernya....duh",1,2020-09-22T23:04:02.963+07:00,,2,2020-09-22T14:51:48.91293Z,"Big Mac McFlavor Set, Med + Reusable Cup, 1pc Spicy Chicken",CANNED_RESPONSE_TASTE,,
269798fc-db4d-4b1d-9559-af7985546ab4,Menu yang dipesan dengan yang datang berbeda.. tolong lebih teliti lagi sebelum mengirimkan ke konsumen!,3,2020-07-22T13:03:03.758+07:00,,2,2020-07-22T00:15:36.824288Z,"Sausage McMuffin with Egg Extra Value Meal, Apple Pie",,,
dbd9bd48-99b8-4e8a-a53f-ab2f2323989c,"SUDAH DITULIS DADA DIKASIHNYA SAYAP. SEDI AKUTU, GABISA DIGINIIN GABISA HUFT",3,2020-06-16T10:36:57.337+07:00,,1,2020-06-14T03:57:20.772485Z,Nasi Uduk McD Paket Komplit Spicy,CANNED_RESPONSE_PORTION,,
649c215a-e190-4d2e-a851-d474b5d5e54f,"pesanan salah, pesan yg cheese dikasi bukan yg cheese",1,2020-05-10T17:26:07.535+07:00,,2,2020-05-09T11:48:35.661815Z,"Chicken Rice Special with Cheese Krispy, Paket Tetap Semangat - Krispy",,,
3e026e18-6e00-4a2c-9164-e7cf81e6467c,Mesen 7 potong kok yg dtg 5? ke telen? Dicek lagi lah sebelum dikasih driver,1,2020-04-13T00:04:05.089+07:00,,1,2020-04-10T22:04:45.247619Z,PaMer 7 ALC Spesial Promo,,,
7c734661-910f-4982-905b-57d750a1811b,Qtela nya mana?,5,2020-03-23T19:16:47.621+07:00,,3,2020-03-22T02:11:05.4048Z,"Sweet Corn, Nasi Uduk McD Free Qtela, Chicken McMuffin With Egg",,,
ccc56ca3-af99-4e7a-9342-32b117eda6ae,Lain di pesan. lain yang datang. Ngk fokus pelayannya,1,2020-03-10T01:31:58.48+07:00,,1,2020-03-09T17:56:45.766924Z,PaNas Spesial Spicy Large,,,
19a78adf-e2eb-48f4-94f0-070900d450bb,"Beberapa kali pesanan saya salah, makanan yg diantar tdk sesuai dgn pesanan. untuk menjadi kan evaluasi pelayanan.",1,2020-03-03T14:57:42.564+07:00,,3,2020-02-29T05:20:12.982364Z,"PaNas 2 with Fries Medium, Large Coca Cola, Iced Coffee Jelly Float",,,
3949402f-6d4b-4690-8732-f7c6814764ad,ga dikasih saos sama sekali. gimana sih :(,2,2020-02-20T23:33:03.424+07:00,,1,2020-02-20T15:46:45.62262Z,PaNas 1 Medium,,,
b2ece612-c817-47e8-b6fe-8864fb1199ff,ketelitian kelengkapan isi paket pesanan sebelum diserahkan ke driver ojol,2,2020-01-28T09:43:12.629+07:00,,2,2020-01-26T07:06:10.280278Z,"Iced Coffee Jelly Float, Chicken Burger with Cheese Medium",,,
9ca3ad8f-e03c-490d-a48d-df78cf79f8ab,"porsi bubur ayamnya dibanyakin lagi doooongggg, untuk semua cabang juga begituuuu🙏🙏🙏🙏🙏",5,2020-01-05T11:55:32.553+07:00,,1,2020-01-04T23:50:16.383884Z,McD Chicken Porridge,CANNED_RESPONSE_TASTE,,
87185eeb-dacd-4caa-a9d5-d828a22e0c24,"Salah item, diaplikasi saya order ayam spicy tapi yang datang ayam crispy.",2,2019-12-18T01:04:26.893+07:00,,2,2019-12-17T16:50:58.02586Z,"PaNas 2 Spicy with Fries Large, Spicy Chicken Bites",,,
6a0941cc-23c0-4042-8145-1718f9cf5fc7,The sauce was kinda scary..,4,2019-11-28T22:57:38.796+07:00,,1,2019-11-28T15:13:26.445408Z,Paket Smokey BBQ Chicken & Rice Special – Spicy,,,
178839ba-3eb1-4baf-bf68-afba39f95440,nasi hari ini kurang pulen,4,2019-11-11T00:06:56.339+07:00,,1,2019-11-10T15:57:25.371479Z,PaNas Special Krispy Medium,,,
637fd5d9-d775-4eca-b9a2-4005ab961cac,are you sure this is the correct bun for bicmac!?? the bun is too soft ..,3,2019-10-22T22:48:15.825+07:00,,1,2019-10-22T15:13:26.498377Z,"Paket Big Mac McFlavor Set, Double Cheese+Tin",,,
